date,sku,qty
2026-01-23,SKU-0188,5.0
2026-01-23,SKU-0106,5.0
2026-01-23,SKU-0030,1.0
2026-01-23,SKU-0149,2.0
2026-01-23,SKU-0135,3.0
2026-01-23,SKU-0138,1.0
2026-01-23,SKU-0097,2.0
2026-01-23,SKU-0116,1.0
2026-01-23,SKU-0176,4.0
2026-01-23,SKU-0125,3.0
2026-01-23,SKU-0108,1.0
2026-01-23,SKU-0063,1.0
2026-01-23,SKU-0163,4.0
2026-01-23,SKU-0018,2.0
2026-01-23,SKU-0073,1.0
2026-01-23,SKU-0148,2.0
2026-01-23,SKU-0001,1.0
2026-01-23,SKU-0017,1.0
2026-01-23,SKU-0144,2.0
2026-01-23,SKU-0129,1.0
2026-01-23,SKU-0050,3.0
2026-01-23,SKU-0154,1.0
2026-01-23,SKU-0057,2.0
2026-01-23,SKU-0042,3.0
2026-01-24,SKU-0199,1.0
2026-01-24,SKU-0081,1.0
2026-01-24,SKU-0161,2.0
2026-01-24,SKU-0120,2.0
2026-01-24,SKU-0140,3.0
2026-01-24,SKU-0191,2.0
2026-01-24,SKU-0037,1.0
2026-01-24,SKU-0059,2.0
2026-01-24,SKU-0051,1.0
2026-01-24,SKU-0057,4.0
2026-01-24,SKU-0125,3.0
2026-01-24,SKU-0134,1.0
2026-01-24,SKU-0183,1.0
2026-01-24,SKU-0153,1.0
2026-01-24,SKU-0017,2.0
2026-01-24,SKU-0092,1.0
2026-01-24,SKU-0173,2.0
2026-01-24,SKU-0150,2.0
2026-01-24,SKU-0009,2.0
2026-01-24,SKU-0032,1.0
2026-01-24,SKU-0044,1.0
2026-01-24,SKU-0167,1.0
2026-01-24,SKU-0039,1.0
2026-01-24,SKU-0020,3.0
2026-01-24,SKU-0195,1.0
2026-01-24,SKU-0066,2.0
2026-01-24,SKU-0030,1.0
2026-01-24,SKU-0186,1.0
2026-01-24,SKU-0126,1.0
2026-01-24,SKU-0194,2.0
2026-01-24,SKU-0169,1.0
2026-01-24,SKU-0087,1.0
2026-01-24,SKU-0069,2.0
2026-01-24,SKU-0078,1.0
2026-01-24,SKU-0097,2.0
2026-01-24,SKU-0157,2.0
2026-01-24,SKU-0056,3.0
2026-01-24,SKU-0028,4.0
2026-01-25,SKU-0113,3.0
2026-01-25,SKU-0163,1.0
2026-01-25,SKU-0037,1.0
2026-01-25,SKU-0049,5.0
2026-01-25,SKU-0066,3.0
2026-01-25,SKU-0117,2.0
2026-01-25,SKU-0083,2.0
2026-01-25,SKU-0027,1.0
2026-01-25,SKU-0086,2.0
2026-01-25,SKU-0173,4.0
2026-01-25,SKU-0120,1.0
2026-01-25,SKU-0167,4.0
2026-01-25,SKU-0070,2.0
2026-01-25,SKU-0012,2.0
2026-01-25,SKU-0191,1.0
2026-01-25,SKU-0040,1.0
2026-01-25,SKU-0089,2.0
2026-01-25,SKU-0194,2.0
2026-01-25,SKU-0119,3.0
2026-01-25,SKU-0064,1.0
2026-01-25,SKU-0187,5.0
2026-01-25,SKU-0056,1.0
2026-01-25,SKU-0042,2.0
2026-01-25,SKU-0028,2.0
2026-01-25,SKU-0017,1.0
2026-01-25,SKU-0058,2.0
2026-01-25,SKU-0123,3.0
2026-01-25,SKU-0159,1.0
2026-01-25,SKU-0105,1.0
2026-01-25,SKU-0193,5.0
2026-01-25,SKU-0009,2.0
2026-01-25,SKU-0033,1.0
2026-01-25,SKU-0174,1.0
2026-01-25,SKU-0071,4.0
2026-01-25,SKU-0074,4.0
2026-01-25,SKU-0096,3.0
2026-01-25,SKU-0149,1.0
2026-01-25,SKU-0079,2.0
2026-01-25,SKU-0131,2.0
2026-01-26,SKU-0198,1.0
2026-01-26,SKU-0055,1.0
2026-01-26,SKU-0182,3.0
2026-01-26,SKU-0029,1.0
2026-01-26,SKU-0195,5.0
2026-01-26,SKU-0124,4.0
2026-01-26,SKU-0043,2.0
2026-01-26,SKU-0050,4.0
2026-01-26,SKU-0099,4.0
2026-01-26,SKU-0097,2.0
2026-01-26,SKU-0032,1.0
2026-01-26,SKU-0056,3.0
2026-01-26,SKU-0034,3.0
2026-01-26,SKU-0070,4.0
2026-01-26,SKU-0140,2.0
2026-01-26,SKU-0156,7.0
2026-01-26,SKU-0002,2.0
2026-01-26,SKU-0041,4.0
2026-01-26,SKU-0090,1.0
2026-01-26,SKU-0077,1.0
2026-01-26,SKU-0010,2.0
2026-01-26,SKU-0183,6.0
2026-01-26,SKU-0165,3.0
2026-01-26,SKU-0162,1.0
2026-01-26,SKU-0082,2.0
2026-01-26,SKU-0037,2.0
2026-01-26,SKU-0199,3.0
2026-01-26,SKU-0172,5.0
2026-01-26,SKU-0177,2.0
2026-01-26,SKU-0022,2.0
2026-01-26,SKU-0132,3.0
2026-01-26,SKU-0001,2.0
2026-01-26,SKU-0016,1.0
2026-01-26,SKU-0126,2.0
2026-01-26,SKU-0178,5.0
2026-01-27,SKU-0177,3.0
2026-01-27,SKU-0114,4.0
2026-01-27,SKU-0143,1.0
2026-01-27,SKU-0043,6.0
2026-01-27,SKU-0054,1.0
2026-01-27,SKU-0179,2.0
2026-01-27,SKU-0035,3.0
2026-01-27,SKU-0060,3.0
2026-01-27,SKU-0193,1.0
2026-01-27,SKU-0078,3.0
2026-01-27,SKU-0049,2.0
2026-01-27,SKU-0142,5.0
2026-01-27,SKU-0069,1.0
2026-01-27,SKU-0011,6.0
2026-01-27,SKU-0042,3.0
2026-01-27,SKU-0026,5.0
2026-01-27,SKU-0123,1.0
2026-01-27,SKU-0116,2.0
2026-01-27,SKU-0148,1.0
2026-01-27,SKU-0085,2.0
2026-01-27,SKU-0013,3.0
2026-01-27,SKU-0016,4.0
2026-01-27,SKU-0028,2.0
2026-01-27,SKU-0007,1.0
2026-01-27,SKU-0039,1.0
2026-01-27,SKU-0050,1.0
2026-01-27,SKU-0036,1.0
2026-01-27,SKU-0169,2.0
2026-01-27,SKU-0029,1.0
2026-01-27,SKU-0157,2.0
2026-01-27,SKU-0037,1.0
2026-01-27,SKU-0099,33.0
2026-01-28,SKU-0161,5.0
2026-01-28,SKU-0001,5.0
2026-01-28,SKU-0199,1.0
2026-01-28,SKU-0176,2.0
2026-01-28,SKU-0009,4.0
2026-01-28,SKU-0036,1.0
2026-01-28,SKU-0040,4.0
2026-01-28,SKU-0099,5.0
2026-01-28,SKU-0191,2.0
2026-01-28,SKU-0115,2.0
2026-01-28,SKU-0043,3.0
2026-01-28,SKU-0139,3.0
2026-01-28,SKU-0119,2.0
2026-01-28,SKU-0046,3.0
2026-01-28,SKU-0157,1.0
2026-01-28,SKU-0050,1.0
2026-01-28,SKU-0032,1.0
2026-01-28,SKU-0177,2.0
2026-01-28,SKU-0158,1.0
2026-01-28,SKU-0104,1.0
2026-01-28,SKU-0071,1.0
2026-01-28,SKU-0188,4.0
2026-01-28,SKU-0004,1.0
2026-01-28,SKU-0014,4.0
2026-01-28,SKU-0151,2.0
2026-01-28,SKU-0016,1.0
2026-01-28,SKU-0168,3.0
2026-01-28,SKU-0127,3.0
2026-01-28,SKU-0181,1.0
2026-01-28,SKU-0073,1.0
2026-01-28,SKU-0020,1.0
2026-01-28,SKU-0044,4.0
2026-01-28,SKU-0038,1.0
2026-01-28,SKU-0147,1.0
2026-01-28,SKU-0017,2.0
2026-01-29,SKU-0096,1.0
2026-01-29,SKU-0107,3.0
2026-01-29,SKU-0167,2.0
2026-01-29,SKU-0196,1.0
2026-01-29,SKU-0042,3.0
2026-01-29,SKU-0063,1.0
2026-01-29,SKU-0184,30.0
2026-01-29,SKU-0006,1.0
2026-01-29,SKU-0086,1.0
2026-01-29,SKU-0118,1.0
2026-01-29,SKU-0018,2.0
2026-01-29,SKU-0115,4.0
2026-01-29,SKU-0050,5.0
2026-01-29,SKU-0084,2.0
2026-01-29,SKU-0173,2.0
2026-01-29,SKU-0158,1.0
2026-01-29,SKU-0049,2.0
2026-01-29,SKU-0089,2.0
2026-01-29,SKU-0105,3.0
2026-01-29,SKU-0200,22.0
2026-01-29,SKU-0120,6.0
2026-01-29,SKU-0194,3.0
2026-01-29,SKU-0039,1.0
2026-01-29,SKU-0135,1.0
2026-01-29,SKU-0001,2.0
2026-01-29,SKU-0059,1.0
2026-01-29,SKU-0174,2.0
2026-01-29,SKU-0170,3.0
2026-01-29,SKU-0031,1.0
2026-01-29,SKU-0027,4.0
2026-01-30,SKU-0186,1.0
2026-01-30,SKU-0163,4.0
2026-01-30,SKU-0008,2.0
2026-01-30,SKU-0167,1.0
2026-01-30,SKU-0076,1.0
2026-01-30,SKU-0014,4.0
2026-01-30,SKU-0038,1.0
2026-01-30,SKU-0192,1.0
2026-01-30,SKU-0090,2.0
2026-01-30,SKU-0073,1.0
2026-01-30,SKU-0158,5.0
2026-01-30,SKU-0051,2.0
2026-01-30,SKU-0077,4.0
2026-01-30,SKU-0156,4.0
2026-01-30,SKU-0171,5.0
2026-01-30,SKU-0135,2.0
2026-01-30,SKU-0059,1.0
2026-01-30,SKU-0013,1.0
2026-01-30,SKU-0093,3.0
2026-01-30,SKU-0194,2.0
2026-01-30,SKU-0102,5.0
2026-01-30,SKU-0023,24.0
2026-01-30,SKU-0118,2.0
2026-01-30,SKU-0099,1.0
2026-01-30,SKU-0041,2.0
2026-01-30,SKU-0082,1.0
2026-01-30,SKU-0004,5.0
2026-01-30,SKU-0123,4.0
2026-01-30,SKU-0153,2.0
2026-01-30,SKU-0197,1.0
2026-01-30,SKU-0129,1.0
2026-01-30,SKU-0022,5.0
2026-01-30,SKU-0169,2.0
2026-01-31,SKU-0187,4.0
2026-01-31,SKU-0025,3.0
2026-01-31,SKU-0149,2.0
2026-01-31,SKU-0183,5.0
2026-01-31,SKU-0033,2.0
2026-01-31,SKU-0172,1.0
2026-01-31,SKU-0141,2.0
2026-01-31,SKU-0155,14.0
2026-01-31,SKU-0053,4.0
2026-01-31,SKU-0164,2.0
2026-01-31,SKU-0127,1.0
2026-01-31,SKU-0031,2.0
2026-01-31,SKU-0067,1.0
2026-01-31,SKU-0133,2.0
2026-01-31,SKU-0142,5.0
2026-01-31,SKU-0101,2.0
2026-01-31,SKU-0151,4.0
2026-01-31,SKU-0113,1.0
2026-01-31,SKU-0034,1.0
2026-01-31,SKU-0087,2.0
2026-01-31,SKU-0197,1.0
2026-01-31,SKU-0056,2.0
2026-01-31,SKU-0080,3.0
2026-01-31,SKU-0045,1.0
2026-01-31,SKU-0191,5.0
2026-01-31,SKU-0015,2.0
2026-01-31,SKU-0091,2.0
2026-01-31,SKU-0023,3.0
2026-01-31,SKU-0044,16.0
2026-01-31,SKU-0176,5.0
2026-01-31,SKU-0018,1.0
2026-01-31,SKU-0083,1.0
2026-01-31,SKU-0042,2.0
2026-01-31,SKU-0114,1.0
2026-01-31,SKU-0011,1.0
2026-01-31,SKU-0163,5.0
2026-01-31,SKU-0109,2.0
2026-01-31,SKU-0128,24.0
2026-02-01,SKU-0050,2.0
2026-02-01,SKU-0116,2.0
2026-02-01,SKU-0071,1.0
2026-02-01,SKU-0181,2.0
2026-02-01,SKU-0013,3.0
2026-02-01,SKU-0032,1.0
2026-02-01,SKU-0149,2.0
2026-02-01,SKU-0042,3.0
2026-02-01,SKU-0106,2.0
2026-02-01,SKU-0130,4.0
2026-02-01,SKU-0185,4.0
2026-02-01,SKU-0061,2.0
2026-02-01,SKU-0027,5.0
2026-02-01,SKU-0192,3.0
2026-02-01,SKU-0195,1.0
2026-02-01,SKU-0011,2.0
2026-02-01,SKU-0068,3.0
2026-02-01,SKU-0159,1.0
2026-02-01,SKU-0189,3.0
2026-02-01,SKU-0123,2.0
2026-02-01,SKU-0119,1.0
2026-02-01,SKU-0019,2.0
2026-02-01,SKU-0108,4.0
2026-02-01,SKU-0084,1.0
2026-02-01,SKU-0010,1.0
2026-02-01,SKU-0127,4.0
2026-02-01,SKU-0112,1.0
2026-02-01,SKU-0097,1.0
2026-02-01,SKU-0157,2.0
2026-02-01,SKU-0179,2.0
2026-02-01,SKU-0153,1.0
2026-02-01,SKU-0125,1.0
2026-02-01,SKU-0092,2.0
2026-02-01,SKU-0038,1.0
2026-02-01,SKU-0009,1.0
2026-02-01,SKU-0107,2.0
2026-02-01,SKU-0082,5.0
2026-02-01,SKU-0138,1.0
2026-02-01,SKU-0137,2.0
2026-02-01,SKU-0200,4.0
2026-02-02,SKU-0152,2.0
2026-02-02,SKU-0181,1.0
2026-02-02,SKU-0170,2.0
2026-02-02,SKU-0097,4.0
2026-02-02,SKU-0062,3.0
2026-02-02,SKU-0073,1.0
2026-02-02,SKU-0072,3.0
2026-02-02,SKU-0067,1.0
2026-02-02,SKU-0178,2.0
2026-02-02,SKU-0183,1.0
2026-02-02,SKU-0133,4.0
2026-02-02,SKU-0046,2.0
2026-02-02,SKU-0059,2.0
2026-02-02,SKU-0145,4.0
2026-02-02,SKU-0147,3.0
2026-02-02,SKU-0076,1.0
2026-02-02,SKU-0193,1.0
2026-02-02,SKU-0101,2.0
2026-02-02,SKU-0112,7.0
2026-02-02,SKU-0167,3.0
2026-02-02,SKU-0135,4.0
2026-02-02,SKU-0136,2.0
2026-02-02,SKU-0084,1.0
2026-02-02,SKU-0065,3.0
2026-02-02,SKU-0010,5.0
2026-02-02,SKU-0122,1.0
2026-02-02,SKU-0011,1.0
2026-02-02,SKU-0014,1.0
2026-02-02,SKU-0061,3.0
2026-02-02,SKU-0085,5.0
2026-02-02,SKU-0196,4.0
2026-02-02,SKU-0050,2.0
2026-02-02,SKU-0012,4.0
2026-02-02,SKU-0186,1.0
2026-02-02,SKU-0113,2.0
2026-02-02,SKU-0127,3.0
2026-02-02,SKU-0177,1.0
2026-02-02,SKU-0144,3.0
2026-02-02,SKU-0176,1.0
2026-02-03,SKU-0179,1.0
2026-02-03,SKU-0155,2.0
2026-02-03,SKU-0045,2.0
2026-02-03,SKU-0196,1.0
2026-02-03,SKU-0130,3.0
2026-02-03,SKU-0047,4.0
2026-02-03,SKU-0101,2.0
2026-02-03,SKU-0145,4.0
2026-02-03,SKU-0190,6.0
2026-02-03,SKU-0127,1.0
2026-02-03,SKU-0063,4.0
2026-02-03,SKU-0136,1.0
2026-02-03,SKU-0091,4.0
2026-02-03,SKU-0104,1.0
2026-02-03,SKU-0007,2.0
2026-02-03,SKU-0068,4.0
2026-02-03,SKU-0150,2.0
2026-02-03,SKU-0082,2.0
2026-02-03,SKU-0111,3.0
2026-02-03,SKU-0100,1.0
2026-02-03,SKU-0103,3.0
2026-02-03,SKU-0168,2.0
2026-02-03,SKU-0088,1.0
2026-02-03,SKU-0009,2.0
2026-02-03,SKU-0055,1.0
2026-02-03,SKU-0062,3.0
2026-02-03,SKU-0018,1.0
2026-02-03,SKU-0180,2.0
2026-02-03,SKU-0060,2.0
2026-02-03,SKU-0166,1.0
2026-02-03,SKU-0008,1.0
2026-02-03,SKU-0003,2.0
2026-02-03,SKU-0098,1.0
2026-02-03,SKU-0191,3.0
2026-02-03,SKU-0194,1.0
2026-02-03,SKU-0140,2.0
2026-02-04,SKU-0113,3.0
2026-02-04,SKU-0064,4.0
2026-02-04,SKU-0083,6.0
2026-02-04,SKU-0069,1.0
2026-02-04,SKU-0172,3.0
2026-02-04,SKU-0061,4.0
2026-02-04,SKU-0166,3.0
2026-02-04,SKU-0018,2.0
2026-02-04,SKU-0020,2.0
2026-02-04,SKU-0187,3.0
2026-02-04,SKU-0015,3.0
2026-02-04,SKU-0126,1.0
2026-02-04,SKU-0120,5.0
2026-02-04,SKU-0104,2.0
2026-02-04,SKU-0035,6.0
2026-02-04,SKU-0138,3.0
2026-02-04,SKU-0068,1.0
2026-02-04,SKU-0070,2.0
2026-02-04,SKU-0196,4.0
2026-02-04,SKU-0177,2.0
2026-02-04,SKU-0183,2.0
2026-02-04,SKU-0038,1.0
2026-02-04,SKU-0132,1.0
2026-02-04,SKU-0030,1.0
2026-02-04,SKU-0134,4.0
2026-02-04,SKU-0087,7.0
2026-02-04,SKU-0175,3.0
2026-02-04,SKU-0013,1.0
2026-02-04,SKU-0159,3.0
2026-02-04,SKU-0017,3.0
2026-02-04,SKU-0184,1.0
2026-02-04,SKU-0095,1.0
2026-02-04,SKU-0139,4.0
2026-02-05,SKU-0096,2.0
2026-02-05,SKU-0183,5.0
2026-02-05,SKU-0029,3.0
2026-02-05,SKU-0165,3.0
2026-02-05,SKU-0179,3.0
2026-02-05,SKU-0001,5.0
2026-02-05,SKU-0197,1.0
2026-02-05,SKU-0023,1.0
2026-02-05,SKU-0113,1.0
2026-02-05,SKU-0063,2.0
2026-02-05,SKU-0027,3.0
2026-02-05,SKU-0079,3.0
2026-02-05,SKU-0152,3.0
2026-02-05,SKU-0103,4.0
2026-02-05,SKU-0034,2.0
2026-02-05,SKU-0006,4.0
2026-02-05,SKU-0098,1.0
2026-02-05,SKU-0046,1.0
2026-02-05,SKU-0177,4.0
2026-02-05,SKU-0047,2.0
2026-02-05,SKU-0192,4.0
2026-02-05,SKU-0127,4.0
2026-02-05,SKU-0145,1.0
2026-02-05,SKU-0117,3.0
2026-02-05,SKU-0076,6.0
2026-02-05,SKU-0095,3.0
2026-02-05,SKU-0200,1.0
2026-02-05,SKU-0024,2.0
2026-02-05,SKU-0070,3.0
2026-02-05,SKU-0016,1.0
2026-02-05,SKU-0081,2.0
2026-02-05,SKU-0064,2.0
2026-02-05,SKU-0178,2.0
2026-02-05,SKU-0189,2.0
2026-02-05,SKU-0069,2.0
2026-02-05,SKU-0150,2.0
2026-02-05,SKU-0074,1.0
2026-02-05,SKU-0126,3.0
2026-02-05,SKU-0030,1.0
2026-02-05,SKU-0092,4.0
2026-02-05,SKU-0188,2.0
2026-02-06,SKU-0128,11.0
2026-02-06,SKU-0179,3.0
2026-02-06,SKU-0029,2.0
2026-02-06,SKU-0057,1.0
2026-02-06,SKU-0039,2.0
2026-02-06,SKU-0150,1.0
2026-02-06,SKU-0096,1.0
2026-02-06,SKU-0195,3.0
2026-02-06,SKU-0114,2.0
2026-02-06,SKU-0146,1.0
2026-02-06,SKU-0167,4.0
2026-02-06,SKU-0123,4.0
2026-02-06,SKU-0079,2.0
2026-02-06,SKU-0104,1.0
2026-02-06,SKU-0094,2.0
2026-02-06,SKU-0121,1.0
2026-02-06,SKU-0191,8.0
2026-02-06,SKU-0062,1.0
2026-02-06,SKU-0189,2.0
2026-02-06,SKU-0041,1.0
2026-02-06,SKU-0031,4.0
2026-02-06,SKU-0074,2.0
2026-02-06,SKU-0061,1.0
2026-02-06,SKU-0060,1.0
2026-02-06,SKU-0140,4.0
2026-02-06,SKU-0131,4.0
2026-02-06,SKU-0127,2.0
2026-02-06,SKU-0071,2.0
2026-02-06,SKU-0186,1.0
2026-02-06,SKU-0065,3.0
2026-02-06,SKU-0196,1.0
2026-02-06,SKU-0002,1.0
2026-02-06,SKU-0148,2.0
2026-02-06,SKU-0164,4.0
2026-02-06,SKU-0024,5.0
2026-02-06,SKU-0032,1.0
2026-02-06,SKU-0027,5.0
2026-02-06,SKU-0160,1.0
2026-02-06,SKU-0154,3.0
2026-02-07,SKU-0032,2.0
2026-02-07,SKU-0142,1.0
2026-02-07,SKU-0188,1.0
2026-02-07,SKU-0157,5.0
2026-02-07,SKU-0200,1.0
2026-02-07,SKU-0102,2.0
2026-02-07,SKU-0085,1.0
2026-02-07,SKU-0145,1.0
2026-02-07,SKU-0044,1.0
2026-02-07,SKU-0040,1.0
2026-02-07,SKU-0154,2.0
2026-02-07,SKU-0167,6.0
2026-02-07,SKU-0045,3.0
2026-02-07,SKU-0107,1.0
2026-02-07,SKU-0052,3.0
2026-02-07,SKU-0156,1.0
2026-02-07,SKU-0148,2.0
2026-02-07,SKU-0038,1.0
2026-02-07,SKU-0007,6.0
2026-02-07,SKU-0015,1.0
2026-02-07,SKU-0057,2.0
2026-02-07,SKU-0037,1.0
2026-02-07,SKU-0004,1.0
2026-02-07,SKU-0144,1.0
2026-02-07,SKU-0080,2.0
2026-02-07,SKU-0019,2.0
2026-02-07,SKU-0053,6.0
2026-02-07,SKU-0020,4.0
2026-02-07,SKU-0196,4.0
2026-02-07,SKU-0165,1.0
2026-02-07,SKU-0184,1.0
2026-02-07,SKU-0110,1.0
2026-02-07,SKU-0136,1.0
2026-02-07,SKU-0075,2.0
2026-02-08,SKU-0098,4.0
2026-02-08,SKU-0108,4.0
2026-02-08,SKU-0014,1.0
2026-02-08,SKU-0175,3.0
2026-02-08,SKU-0022,3.0
2026-02-08,SKU-0190,2.0
2026-02-08,SKU-0195,1.0
2026-02-08,SKU-0049,2.0
2026-02-08,SKU-0075,2.0
2026-02-08,SKU-0068,1.0
2026-02-08,SKU-0099,3.0
2026-02-08,SKU-0010,1.0
2026-02-08,SKU-0156,1.0
2026-02-08,SKU-0036,5.0
2026-02-08,SKU-0026,2.0
2026-02-08,SKU-0109,2.0
2026-02-08,SKU-0092,2.0
2026-02-08,SKU-0033,3.0
2026-02-08,SKU-0130,1.0
2026-02-08,SKU-0191,2.0
2026-02-08,SKU-0186,1.0
2026-02-08,SKU-0017,3.0
2026-02-08,SKU-0136,2.0
2026-02-08,SKU-0168,2.0
2026-02-08,SKU-0031,1.0
2026-02-08,SKU-0153,4.0
2026-02-08,SKU-0094,9.0
2026-02-08,SKU-0011,2.0
2026-02-08,SKU-0114,3.0
2026-02-08,SKU-0079,1.0
2026-02-08,SKU-0043,1.0
2026-02-08,SKU-0128,2.0
2026-02-08,SKU-0013,1.0
2026-02-08,SKU-0133,3.0
2026-02-08,SKU-0193,30.0
2026-02-08,SKU-0112,1.0
2026-02-08,SKU-0020,3.0
2026-02-08,SKU-0077,4.0
2026-02-09,SKU-0036,3.0
2026-02-09,SKU-0097,2.0
2026-02-09,SKU-0179,8.0
2026-02-09,SKU-0081,3.0
2026-02-09,SKU-0191,1.0
2026-02-09,SKU-0180,1.0
2026-02-09,SKU-0001,3.0
2026-02-09,SKU-0044,2.0
2026-02-09,SKU-0060,2.0
2026-02-09,SKU-0017,3.0
2026-02-09,SKU-0111,2.0
2026-02-09,SKU-0103,3.0
2026-02-09,SKU-0020,1.0
2026-02-09,SKU-0144,2.0
2026-02-09,SKU-0068,1.0
2026-02-09,SKU-0157,1.0
2026-02-09,SKU-0089,1.0
2026-02-09,SKU-0146,4.0
2026-02-09,SKU-0019,2.0
2026-02-09,SKU-0149,1.0
2026-02-09,SKU-0057,2.0
2026-02-09,SKU-0071,1.0
2026-02-09,SKU-0113,1.0
2026-02-09,SKU-0021,4.0
2026-02-09,SKU-0010,1.0
2026-02-09,SKU-0120,3.0
2026-02-09,SKU-0114,1.0
2026-02-09,SKU-0011,3.0
2026-02-09,SKU-0185,1.0
2026-02-09,SKU-0099,2.0
2026-02-09,SKU-0121,2.0
2026-02-09,SKU-0061,4.0
2026-02-09,SKU-0064,2.0
2026-02-09,SKU-0059,2.0
2026-02-09,SKU-0159,9.0
2026-02-09,SKU-0172,1.0
2026-02-10,SKU-0052,3.0
2026-02-10,SKU-0132,18.0
2026-02-10,SKU-0112,2.0
2026-02-10,SKU-0020,7.0
2026-02-10,SKU-0114,5.0
2026-02-10,SKU-0129,2.0
2026-02-10,SKU-0034,3.0
2026-02-10,SKU-0003,3.0
2026-02-10,SKU-0104,2.0
2026-02-10,SKU-0053,4.0
2026-02-10,SKU-0024,1.0
2026-02-10,SKU-0164,2.0
2026-02-10,SKU-0094,1.0
2026-02-10,SKU-0076,3.0
2026-02-10,SKU-0077,3.0
2026-02-10,SKU-0148,1.0
2026-02-10,SKU-0015,1.0
2026-02-10,SKU-0008,2.0
2026-02-10,SKU-0136,1.0
2026-02-10,SKU-0143,4.0
2026-02-10,SKU-0062,1.0
2026-02-10,SKU-0066,1.0
2026-02-10,SKU-0131,4.0
2026-02-10,SKU-0037,1.0
2026-02-10,SKU-0096,2.0
2026-02-10,SKU-0064,2.0
2026-02-10,SKU-0042,5.0
2026-02-10,SKU-0197,2.0
2026-02-10,SKU-0108,4.0
2026-02-10,SKU-0185,1.0
2026-02-10,SKU-0152,2.0
2026-02-10,SKU-0044,3.0
2026-02-10,SKU-0027,2.0
2026-02-10,SKU-0184,5.0
2026-02-11,SKU-0033,3.0
2026-02-11,SKU-0046,3.0
2026-02-11,SKU-0150,2.0
2026-02-11,SKU-0186,2.0
2026-02-11,SKU-0166,1.0
2026-02-11,SKU-0153,2.0
2026-02-11,SKU-0109,2.0
2026-02-11,SKU-0115,5.0
2026-02-11,SKU-0141,2.0
2026-02-11,SKU-0055,2.0
2026-02-11,SKU-0194,3.0
2026-02-11,SKU-0089,1.0
2026-02-11,SKU-0053,3.0
2026-02-11,SKU-0039,4.0
2026-02-11,SKU-0023,4.0
2026-02-11,SKU-0087,1.0
2026-02-11,SKU-0189,2.0
2026-02-11,SKU-0090,3.0
2026-02-11,SKU-0083,1.0
2026-02-11,SKU-0178,2.0
2026-02-11,SKU-0156,1.0
2026-02-11,SKU-0197,4.0
2026-02-11,SKU-0012,3.0
2026-02-11,SKU-0061,2.0
2026-02-11,SKU-0110,2.0
2026-02-11,SKU-0075,1.0
2026-02-11,SKU-0185,3.0
2026-02-11,SKU-0129,1.0
2026-02-11,SKU-0134,1.0
2026-02-11,SKU-0143,2.0
2026-02-11,SKU-0103,4.0
2026-02-11,SKU-0016,4.0
2026-02-12,SKU-0194,2.0
2026-02-12,SKU-0108,4.0
2026-02-12,SKU-0046,1.0
2026-02-12,SKU-0125,9.0
2026-02-12,SKU-0019,2.0
2026-02-12,SKU-0127,2.0
2026-02-12,SKU-0066,4.0
2026-02-12,SKU-0089,1.0
2026-02-12,SKU-0166,2.0
2026-02-12,SKU-0094,1.0
2026-02-12,SKU-0112,5.0
2026-02-12,SKU-0116,3.0
2026-02-12,SKU-0118,1.0
2026-02-12,SKU-0031,1.0
2026-02-12,SKU-0054,1.0
2026-02-12,SKU-0096,2.0
2026-02-12,SKU-0035,3.0
2026-02-12,SKU-0145,3.0
2026-02-12,SKU-0065,3.0
2026-02-12,SKU-0015,1.0
2026-02-12,SKU-0003,1.0
2026-02-12,SKU-0038,3.0
2026-02-12,SKU-0135,1.0
2026-02-12,SKU-0045,1.0
2026-02-12,SKU-0111,4.0
2026-02-12,SKU-0124,1.0
2026-02-12,SKU-0179,1.0
2026-02-12,SKU-0107,2.0
2026-02-12,SKU-0143,1.0
2026-02-12,SKU-0136,1.0
2026-02-12,SKU-0156,1.0
2026-02-12,SKU-0052,1.0
2026-02-13,SKU-0126,4.0
2026-02-13,SKU-0081,1.0
2026-02-13,SKU-0096,1.0
2026-02-13,SKU-0047,1.0
2026-02-13,SKU-0079,1.0
2026-02-13,SKU-0059,2.0
2026-02-13,SKU-0041,4.0
2026-02-13,SKU-0158,1.0
2026-02-13,SKU-0016,3.0
2026-02-13,SKU-0116,2.0
2026-02-13,SKU-0060,2.0
2026-02-13,SKU-0025,2.0
2026-02-13,SKU-0119,4.0
2026-02-13,SKU-0073,4.0
2026-02-13,SKU-0192,3.0
2026-02-13,SKU-0121,2.0
2026-02-13,SKU-0011,2.0
2026-02-13,SKU-0057,1.0
2026-02-13,SKU-0037,1.0
2026-02-13,SKU-0049,6.0
2026-02-13,SKU-0178,3.0
2026-02-13,SKU-0030,4.0
2026-02-13,SKU-0104,3.0
2026-02-13,SKU-0160,2.0
2026-02-13,SKU-0122,3.0
2026-02-13,SKU-0075,3.0
2026-02-13,SKU-0061,4.0
2026-02-13,SKU-0114,2.0
2026-02-13,SKU-0180,1.0
2026-02-13,SKU-0138,3.0
2026-02-13,SKU-0091,2.0
2026-02-13,SKU-0181,1.0
2026-02-13,SKU-0042,2.0
2026-02-13,SKU-0026,7.0
2026-02-13,SKU-0100,1.0
2026-02-14,SKU-0123,4.0
2026-02-14,SKU-0016,1.0
2026-02-14,SKU-0080,1.0
2026-02-14,SKU-0196,6.0
